;release cooling;meas lee;radiation;radiation sum;status;vent temp;meas curtain 2;meas grh temp;meas grh temp;set heat temp;set vent temp;meas outside temp;heat temp
;jbpc:Cmp 8;jbpc:CMP 8 VENT.CONTR;jbpc:WEATHER RAD SENS;jbpc:WEATHER RAD SENS;jbpc:CMP 8 SWI COOL;jbpc:Cmp 8;jbpc:CMP 8 CURTAIN 2;jbpc:Cmp 8;jbpc:Cmp 8;jbpc:Cmp 8;jbpc:Cmp 8;jbpc:WEATHER;jbpc:Cmp 8
;;%;W/m²;J/cm²;;°C;%;°C;°C;°C;°C;°C;°C
04-11-2025 12:15:00;0;34.92;627.98;630.62;0;;90;29.1;29.1;26;29;16.39;
04-11-2025 12:20:00;0;35;623.1;648.64;0;;90;29.2;29.2;26;29;16.79;
04-11-2025 12:25:00;0;37.94;619.08;667.62;0;;90;29.4;29.4;26;29;16.8;
04-11-2025 12:30:00;0;38;617.04;686.62;0;;90;29.4;29.4;26;29;16.6;
04-11-2025 12:35:00;0;40.94;616.02;705.62;0;;90;29.5;29.5;26;29;16.8;
04-11-2025 12:40:00;0;41;611.1;723.64;0;;90;29.6;29.6;26;29;16.31;
04-11-2025 12:45:00;0;41;609.04;741.64;0;;90;29.7;29.7;26;29;17.08;
04-11-2025 12:50:00;0;41;611.94;760.62;0;;90;29.7;29.7;26;29;17.69;
04-11-2025 12:55:00;0;41;599.26;777.66;0;;90;29.8;29.8;26;29;17.11;
04-11-2025 13:00:00;0;41;603.9;796.62;0;;90;29.8;29.8;26;29;17.79;
04-11-2025 13:05:00;0;41;594.2;813.66;0;;90;29.6;29.6;26;29;17.21;
04-11-2025 13:10:00;0;32.18;595.96;831.64;0;;90;29.6;29.6;26;29;16.81;
04-11-2025 13:15:00;0;25.14;594.04;848.66;0;;90;29.6;29.6;26;29;16.8;
04-11-2025 13:20:00;0;0.5;587.14;866.64;0;;90;28.62;28.62;26;29;17.98;
04-11-2025 13:25:00;0;0.98;588.96;883.66;0;;90;28.4;28.4;26;29;18.59;
04-11-2025 13:30:00;0;1;577.24;901.64;0;;90;28.4;28.4;26;29;18.7;
04-11-2025 13:35:00;0;5.9;568.18;918.66;0;;90;28.79;28.79;26;29;18.01;
04-11-2025 13:40:00;0;6;565.06;935.66;0;;90;29.09;29.09;26;29;17.9;
04-11-2025 13:45:00;0;6.98;559.12;951.68;0;;90;29.39;29.39;26;29;18.98;
04-11-2025 13:50:00;0;0.14;524.7;967.68;0;;90;29.01;29.01;26;29;18.61;
04-11-2025 13:55:00;0;0;487.74;981.72;0;;90;27.73;27.73;26;29;19.09;
04-11-2025 14:00:00;0;0;462.5;994.74;0;;90;27.8;27.8;26;29;19.39;
04-11-2025 14:05:00;0;0;482.58;1009.7;0;;90;28.29;28.29;26;29;18.81;
04-11-2025 14:10:00;0;3.92;489.86;1024.7;0;;90;28.79;28.79;26;29;18.41;
04-11-2025 14:15:00;0;5.96;486.08;1038.72;0;;90;29.19;29.19;26;29;18.6;
04-11-2025 14:20:00;0;8.94;485.02;1053.7;0;;90;29.49;29.49;26;29;19.09;
04-11-2025 14:25:00;0;11.94;461.48;1066.74;0;;90;29.89;29.89;26;29;19.1;
04-11-2025 14:30:00;0;15.92;458.06;1080.72;0;;90;30.1;30.1;26;29;17.83;
04-11-2025 14:35:00;0;19.92;450.16;1093.74;0;;90;30.3;30.3;26;29;19.27;
04-11-2025 14:40:00;0;23.92;435.3;1106.74;0;;90;30.3;30.3;26;29;18.71;
04-11-2025 14:45:00;0;24;426.18;1119.74;0;;90;30.3;30.3;26;29;19.19;
04-11-2025 14:50:00;0;26.94;414.24;1131.76;0;;90;30.2;30.2;26;29;19.89;
04-11-2025 14:55:00;0;27;389.5;1143.76;0;;12.69;30.1;30.1;26;29;19.31;
04-11-2025 15:00:00;0;27;378.22;1154.78;0;;0.22;30;30;26;29;18.91;
04-11-2025 15:05:00;0;27;371.14;1165.78;0;;0;29.71;29.71;22.08;25.08;19.1;
04-11-2025 15:10:00;0;17.2;362.18;1175.8;0;;0;29.01;29.01;22;25;18.12;
04-11-2025 15:15:00;0;12.1;350.24;1186.78;0;;0;28.61;28.61;22;25;18.98;
04-11-2025 15:20:00;0;7.1;334.32;1196.8;0;;0;28.4;28.4;22;25;19;
04-11-2025 15:25:00;0;1.12;318.32;1205.82;0;;0;28.4;28.4;22;25;18.61;
04-11-2025 15:30:00;0;1;304.28;1214.82;0;;0;28.4;28.4;22;25;18.4;
04-11-2025 15:35:00;0;1;288.32;1222.84;0;;0;28.3;28.3;22;25;18.4;
04-11-2025 15:40:00;0;1;268.4;1230.84;0;;0;28.2;28.2;22;25;18.3;
04-11-2025 15:45:00;0;1;257.22;1238.84;0;;0;28.1;28.1;22;25;18.69;
04-11-2025 15:50:00;0;1;245.24;1245.86;0;;0;28;28;22;25;18.31;
04-11-2025 15:55:00;0;1;230.3;1251.88;0;;0;27.8;27.8;22;25;17.61;
04-11-2025 16:00:00;0;1;213.34;1258.86;0;;0;27.7;27.7;22;25;17.7;
04-11-2025 16:05:00;0;1;199.28;1263.9;0;;0;27.5;27.5;22;25;17.11;
04-11-2025 16:10:00;0;0.02;183.32;1269.88;0;;0;27.3;27.3;22;25;17.1;
04-11-2025 16:15:00;0;0;173.2;1274.9;0;;0;27.01;27.01;22;25;17.2;
04-11-2025 16:20:00;0;0;158.3;1278.92;0;;0;26.71;26.71;22;25;17.2;
04-11-2025 16:25:00;0;0;145.26;1282.92;0;;0;26.41;26.41;22;25;16.71;
04-11-2025 16:30:00;0;0;112.66;1285.94;0;;0;26.11;26.11;22;25;16.9;
04-11-2025 16:35:00;0;0;90.44;1288.94;0;;0;25.71;25.71;22;25;16.31;
04-11-2025 16:40:00;0;0;91.96;1290.96;0;;0;25.31;25.31;22;25;16.69;
04-11-2025 16:45:00;0;0;81.22;1293.94;0;;0;25.01;25.01;22;25;16.41;
04-11-2025 16:50:00;0;0;74.14;1295.96;0;;0;24.71;24.71;22;25;16.11;
04-11-2025 16:55:00;0;0;64.2;1297.96;0;;0;24.41;24.41;22;25;15.9;
04-11-2025 17:00:00;0;0;49.3;1298.98;0;;0;24.01;24.01;22;25;15.61;
04-11-2025 17:05:00;0;0;39.2;1299.98;0;;0;23.71;23.71;22;25;15.31;
04-11-2025 17:10:00;0;0;28.22;1300;0;;39.2;23.5;23.5;22;25;15.01;
04-11-2025 17:15:00;0;0;17.22;1300.98;0;;54.7;23.5;23.5;22;25;14.61;
04-11-2025 17:20:00;0;0;10.14;1301;0;;66.27;23.5;23.5;22;25;14.5;
04-11-2025 17:25:00;0;0;6.08;1301;0;;99.33;23.4;23.4;22;25;14.21;
04-11-2025 17:30:00;0;0;3.06;1301;0;;100;23.3;23.3;22;25;13.81;
04-11-2025 17:35:00;0;0;1.04;1301;0;;100;23.4;23.4;22;25;13.6;
04-11-2025 17:40:00;0;0;0.02;1301;0;;100;23.4;23.4;15.14;25;13.4;
04-11-2025 17:45:00;0;0;0;1301;0;;100;23.69;23.69;15;18.14;13.3;
04-11-2025 17:50:00;0;0;0;1301;0;;100;23.9;23.9;15;18;13.1;
04-11-2025 17:55:00;0;0;0;1301;0;;100;24.1;24.1;15;18;12.81;
04-11-2025 18:00:00;0;0;0;1301;0;;100;24.1;24.1;15;18;12.6;
04-11-2025 18:05:00;0;0;0;1301;0;;100;24.1;24.1;15;18;12.21;
04-11-2025 18:10:00;0;0;0;1301;0;;100;24;24;15;18;11.71;
04-11-2025 18:15:00;0;0;0;1301;0;;100;23.8;23.8;15;18;11.99;
04-11-2025 18:20:00;0;0;0;1301;0;;100;23.7;23.7;15;18;12.1;
04-11-2025 18:25:00;0;0;0;1301;0;;100;23.6;23.6;15;18;11.9;
04-11-2025 18:30:00;0;0;0;1301;0;;100;23.4;23.4;15;18;11.8;
04-11-2025 18:35:00;0;0;0;1301;0;;100;23.2;23.2;15;18;11.7;
04-11-2025 18:40:00;0;0;0;1301;0;;100;23;23;15;18;11.8;
04-11-2025 18:45:00;0;0;0;1301;0;;100;22.8;22.8;15;18;11.41;
04-11-2025 18:50:00;0;0;0;1301;0;;100;22.6;22.6;15;18;11.2;
04-11-2025 18:55:00;0;0;0;1301;0;;100;22.4;22.4;15;18;11;
04-11-2025 19:00:00;0;0;0;1301;0;;100;22.2;22.2;15;18;10.9;
04-11-2025 19:05:00;0;0;0;1301;0;;100;22.1;22.1;15;18;10.9;
04-11-2025 19:10:00;0;0;0;1301;0;;100;22;22;15;18;10.31;
04-11-2025 19:15:00;0;0;0;1301;0;;100;22.1;22.1;15;18;9.72;
04-11-2025 19:20:00;0;0;0;1301;0;;100;22;22;15;18;9.8;
04-11-2025 19:25:00;0;0;0;1301;0;;100;21.9;21.9;15;18;9.61;
04-11-2025 19:30:00;0;0;0;1301;0;;100;21.8;21.8;15;18;9.41;
04-11-2025 19:35:00;0;0;0;1301;0;;100;21.61;21.61;15;18;9.21;
04-11-2025 19:40:00;0;0;0;1301;0;;100;21.5;21.5;15;18;9.1;
04-11-2025 19:45:00;0;0;0;1301;0;;100;21.4;21.4;15;18;9.2;
04-11-2025 19:50:00;0;0;0;1301;0;;100;21.5;21.5;15;18;9.59;
04-11-2025 19:55:00;0;0;0;1301;0;;100;21.5;21.5;15;18;9.02;
04-11-2025 20:00:00;0;0;0;1301;0;;100;21.5;21.5;15;18;9;
04-11-2025 20:05:00;0;0;0;1301;0;;100;21.4;21.4;15;18;9;
04-11-2025 20:10:00;0;0;0;1301;0;;100;21.3;21.3;15;18;9.1;
04-11-2025 20:15:00;0;0;0;1301;0;;100;21.2;21.2;15;18;8.52;
04-11-2025 20:20:00;0;0;0;1301;0;;100;21.1;21.1;15;18;8.31;
04-11-2025 20:25:00;0;0;0;1301;0;;100;20.91;20.91;15;18;8.01;
04-11-2025 20:30:00;0;0;0;1301;0;;100;20.71;20.71;15;18;8.1;
04-11-2025 20:35:00;0;0;0;1301;0;;100;20.6;20.6;15;18;8.39;
04-11-2025 20:40:00;0;0;0;1301;0;;100;20.6;20.6;15;18;8.4;
04-11-2025 20:45:00;0;0;0;1301;0;;100;20.41;20.41;15;18;8.59;
04-11-2025 20:50:00;0;0;0;1301;0;;100;20.5;20.5;15;18;8.02;
04-11-2025 20:55:00;0;0;0.97;1301;0;;100;20.4;20.4;15;18;8.49;
04-11-2025 21:00:00;0;0;0.03;1301;0;;100;20.4;20.4;15;18;8.01;
04-11-2025 21:05:00;0;0;0;1301;0;;100;20.4;20.4;15;18;8.68;
04-11-2025 21:10:00;0;0;0.97;1301;0;;100;20.3;20.3;15;18;8.7;
04-11-2025 21:15:00;0;0;0.03;1301;0;;100;20.11;20.11;15;18;8.31;
04-11-2025 21:20:00;0;0;0;1301;0;;100;20;20;15;18;8.01;
04-11-2025 21:25:00;0;0;0;1301;0;;100;19.9;19.9;15;18;7.81;
04-11-2025 21:30:00;0;0;0;1301;0;;100;19.61;19.61;15;18;7.8;
04-11-2025 21:35:00;0;0;0;1301;0;;100;19.5;19.5;15;18;7.9;
04-11-2025 21:40:00;0;0;0;1301;0;;100;19.5;19.5;15;18;7.51;
04-11-2025 21:45:00;0;0;0;1301;0;;100;19.31;19.31;15;18;7.5;
04-11-2025 21:50:00;0;0;0;1301;0;;100;19.3;19.3;15;18;7.5;
04-11-2025 21:55:00;0;0;0;1301;0;;100;19.2;19.2;15;18;7.01;
04-11-2025 22:00:00;0;0;0;1301;0;;100;19.2;19.2;15;18;7.39;
04-11-2025 22:05:00;0;0;0;1301;0;;100;19.1;19.1;15;18;7.21;
04-11-2025 22:10:00;0;0;0;1301;0;;100;19.1;19.1;15;18;6.81;
04-11-2025 22:15:00;0;0;0;1301;0;;100;19.1;19.1;15;18;7.29;
04-11-2025 22:20:00;0;0;0.97;1301;0;;100;19.1;19.1;15;18;7.4;
04-11-2025 22:25:00;0;0;1;1301;0;;100;18.91;18.91;15;18;7.3;
04-11-2025 22:30:00;0;0;1;1301;0;;100;18.8;18.8;15;18;7.2;
04-11-2025 22:35:00;0;0;0.03;1301;0;;100;18.61;18.61;15;18;7.2;
04-11-2025 22:40:00;0;0;0;1301;0;;100;18.5;18.5;15;18;7.2;
04-11-2025 22:45:00;0;0;0;1301;0;;100;18.5;18.5;15;18;7.2;
04-11-2025 22:50:00;0;0;0;1301;0;;100;18.31;18.31;15;18;6.81;
04-11-2025 22:55:00;0;0;0;1301;0;;100;18.2;18.2;15;18;6.99;
04-11-2025 23:00:00;0;0;0;1301;0;;100;18.1;18.1;15;18;6.81;
04-11-2025 23:05:00;0;0;0;1301;0;;100;18;18;15;18;6.99;
04-11-2025 23:10:00;0;0;0;1301;0;;100;17.9;17.9;15;18;6.9;
04-11-2025 23:15:00;0;0;0;1301;0;;100;17.8;17.8;15;18;7.09;
04-11-2025 23:20:00;0;0;0.97;1301;0;;100;17.7;17.7;15;18;7;
04-11-2025 23:25:00;0;0;1;1301;0;;100;17.6;17.6;15;18;7;
04-11-2025 23:30:00;0;0;0.03;1301;0;;100;17.5;17.5;15;18;6.71;
04-11-2025 23:35:00;0;0;0;1301;0;;100;17.4;17.4;15;18;6.6;
04-11-2025 23:40:00;0;0;0;1301;0;;100;17.3;17.3;15;18;5.92;
04-11-2025 23:45:00;0;0;0;1301;0;;100;17.3;17.3;15;18;6.19;
04-11-2025 23:50:00;0;0;0;1301;0;;100;17.11;17.11;15;18;6.01;
04-11-2025 23:55:00;0;0;0;1301;0;;100;16.91;16.91;15;18;5.71;
05-11-2025 00:00:00;0;0;0;1301;0;;100;17;17;15;18;5.8;
05-11-2025 00:05:00;0;0;0;1301;0;;100;17.1;17.1;15;18;5.61;
05-11-2025 00:10:00;0;0;0;1301;0;;100;17;17;15;18;5.89;
05-11-2025 00:15:00;0;0;0;1301;0;;100;17.1;17.1;15;18;5.8;
05-11-2025 00:20:00;0;0;0;1301;0;;100;17;17;15;18;5.8;
05-11-2025 00:25:00;0;0;0.97;1301;0;;100;16.9;16.9;15;18;6.77;
05-11-2025 00:30:00;0;0;1.97;1301;0;;100;16.9;16.9;15;18;6.7;
05-11-2025 00:35:00;0;0;2;1301.97;0;;100;16.8;16.8;15;18;6.89;
05-11-2025 00:40:00;0;0;1.03;1302;0;;100;16.7;16.7;15;18;6.71;
05-11-2025 00:45:00;0;0;0.03;1302;0;;100;16.7;16.7;15;18;6.6;
05-11-2025 00:50:00;0;0;0;1302;0;;100;16.6;16.6;15;18;6.41;
05-11-2025 00:55:00;0;0;0;1302;0;;100;16.5;16.5;15;18;6.4;
05-11-2025 01:00:00;0;0;0;1302;0;;100;16.31;16.31;15;18;6.4;
05-11-2025 01:05:00;0;0;0;1302;0;;100;16.2;16.2;15;18;6.21;
05-11-2025 01:10:00;0;0;0;1302;0;;100;16.1;16.1;15;18;6.1;
05-11-2025 01:15:00;0;0;0;1302;0;;100;16;16;15;18;6.1;
05-11-2025 01:20:00;0;0;0;1302;0;;100;16;16;15;18;6;
05-11-2025 01:25:00;0;0;0;1302;0;;100;15.9;15.9;15;18;6.1;
05-11-2025 01:30:00;0;0;0;1302;0;;100;15.8;15.8;15;18;6.1;
05-11-2025 01:35:00;0;0;0;1302;0;;100;15.7;15.7;15;18;5.91;
05-11-2025 01:40:00;0;0;0;1302;0;;100;15.7;15.7;15;18;5.9;
05-11-2025 01:45:00;0;0;0;1302;0;;100;15.6;15.6;15;18;5.8;
05-11-2025 01:50:00;0;0;0;1302;0;;100;15.5;15.5;15;18;6.29;
05-11-2025 01:55:00;0;0;0.97;1302;0;;100;15.5;15.5;15;18;6.4;
05-11-2025 02:00:00;0;0;1;1302;0;;100;15.4;15.4;15;18;6.01;
05-11-2025 02:05:00;0;0;1;1302;0;;100;15.3;15.3;15;18;6.1;
05-11-2025 02:10:00;0;0;0.03;1302;0;;100;15.3;15.3;15;18;6.1;
05-11-2025 02:15:00;0;0;0;1302;0;;100;15.2;15.2;15;18;6.2;
05-11-2025 02:20:00;0;0;0;1302;0;;100;15.1;15.1;15;18;6.2;
05-11-2025 02:25:00;0;0;0;1302;0;;100;15.1;15.1;15;18;6.3;
05-11-2025 02:30:00;0;0;0;1302;0;;100;15;15;15;18;6.3;
05-11-2025 02:35:00;0;0;0;1302;0;;100;15;15;15;18;6.11;
05-11-2025 02:40:00;0;0;0;1302;0;;100;14.9;14.9;15;18;6.2;
05-11-2025 02:45:00;0;0;0;1302;0;;100;14.9;14.9;15;18;6.1;
05-11-2025 02:50:00;0;0;0;1302;0;;100;14.8;14.8;15;18;6;
05-11-2025 02:55:00;0;0;0;1302;0;;100;14.8;14.8;15;18;6;
05-11-2025 03:00:00;0;0;0;1302;0;;100;14.7;14.7;15;18;5.81;
05-11-2025 03:05:00;0;0;0;1302;0;;100;14.7;14.7;15;18;5.7;
05-11-2025 03:10:00;0;0;0;1302;0;;100;14.6;14.6;15;18;5.7;
05-11-2025 03:15:00;0;0;0;1302;0;;100;14.6;14.6;15;18;5.8;
05-11-2025 03:20:00;0;0;0;1302;0;;100;14.6;14.6;15;18;5.8;
05-11-2025 03:25:00;0;0;0;1302;0;;100;14.79;14.79;15;18;5.7;
05-11-2025 03:30:00;0;0;0;1302;0;;100;14.99;14.99;15;18;5.41;
05-11-2025 03:35:00;0;0;0;1302;0;;100;15.1;15.1;15;18;5.5;
05-11-2025 03:40:00;0;0;0.97;1302;0;;100;15.1;15.1;15;18;5.5;
05-11-2025 03:45:00;0;0;0.03;1302;0;;100;15.1;15.1;15;18;5.5;
05-11-2025 03:50:00;0;0;0;1302;0;;100;15.1;15.1;15;18;5.21;
05-11-2025 03:55:00;0;0;0;1302;0;;100;15.1;15.1;15;18;5.3;
05-11-2025 04:00:00;0;0;0;1302;0;;100;15.1;15.1;15;18;5.3;
05-11-2025 04:05:00;0;0;0;1302;0;;100;15.1;15.1;15;18;5.49;
05-11-2025 04:10:00;0;0;0.97;1302;0;;100;15.1;15.1;15;18;5.6;
05-11-2025 04:15:00;0;0;1;1302;0;;100;15;15;15;18;5.6;
05-11-2025 04:20:00;0;0;0.03;1302;0;;100;15;15;15;18;5.79;
05-11-2025 04:25:00;0;0;0;1302;0;;100;15;15;15;18;5.7;
05-11-2025 04:30:00;0;0;0;1302;0;;100;14.9;14.9;15;18;5.7;
05-11-2025 04:35:00;0;0;0;1302;0;;100;14.9;14.9;15;18;5.8;
05-11-2025 04:40:00;0;0;0;1302;0;;100;14.8;14.8;15;18;5.7;
05-11-2025 04:45:00;0;0;0;1302;0;;99.03;14.7;14.7;15;18;5.51;
05-11-2025 04:50:00;0;0;0;1302;0;;98.03;14.31;14.31;15;18;5.4;
05-11-2025 04:55:00;0;0;0;1302;0;;98;14.2;14.2;15;18;5.4;
05-11-2025 05:00:00;0;0;0;1302;0;;98;14.49;14.49;15;18;5.4;
05-11-2025 05:05:00;0;0;0;1302;0;;98;14.89;14.89;15;18;5.21;
05-11-2025 05:10:00;0;0;0;1302;0;;98;15.19;15.19;15;18;5.3;
05-11-2025 05:15:00;0;0;0;1302;0;;98;15.3;15.3;15;18;5.49;
05-11-2025 05:20:00;0;0;0;1302;0;;98;15.4;15.4;15;18;5.5;
05-11-2025 05:25:00;0;0;0;1302;0;;98;15.5;15.5;15;18;5.4;
05-11-2025 05:30:00;0;0;0;1302;0;;98;15.5;15.5;15;18;5.59;
05-11-2025 05:35:00;0;0;0;1302;0;;98;15.5;15.5;15;18;5.6;
05-11-2025 05:40:00;0;0;0;1302;0;;98;15.4;15.4;15;18;5.31;
05-11-2025 05:45:00;0;0;0;1302;0;;98;15.4;15.4;15;18;5.4;
05-11-2025 05:50:00;0;0;0;1302;0;;98;15.3;15.3;15;18;5.21;
05-11-2025 05:55:00;0;0;0;1302;0;;98;15.2;15.2;15;18;5.01;
05-11-2025 06:00:00;0;0;0;1302;0;;98;15.1;15.1;15;18;4.71;
05-11-2025 06:05:00;0;0;0;1302;0;;98;15;15;15;18;4.7;
05-11-2025 06:10:00;0;0;0;1302;0;;98;15;15;15;18;4.8;
05-11-2025 06:15:00;0;0;0;1302;0;;98;14.9;14.9;15;18;4.51;
05-11-2025 06:20:00;0;0;0;1302;0;;98;14.8;14.8;15;18;4.11;
05-11-2025 06:25:00;0;0;0;1302;0;;98;14.8;14.8;15;18;4.1;
05-11-2025 06:30:00;0;0;0;1302;0;;98;14.9;14.9;15;18;4.2;
05-11-2025 06:35:00;0;0;0.97;1302;0;;98;15.09;15.09;15;18;4.59;
05-11-2025 06:40:00;0;0;0.03;1302;0;;98;15.1;15.1;15;18;4.41;
05-11-2025 06:45:00;0;0;0;1302;0;;98;15.1;15.1;15;18;4.3;
05-11-2025 06:50:00;0;0;0.97;1302;0;;98;15.1;15.1;15;18;4.2;
05-11-2025 06:55:00;0;0;1;1302;0;;98;15.1;15.1;15;18;4.3;
05-11-2025 07:00:00;0;0;3.9;43.52;0;;99.93;15;15;17.9;20.9;4.3;
05-11-2025 07:05:00;0;0;5.93;0;0;;100;15.29;15.29;18;21;4.3;
05-11-2025 07:10:00;0;0;8.9;0;0;;100;15.49;15.49;18;21;4.69;
05-11-2025 07:15:00;0;0;15.77;0.97;0;;100;15.5;15.5;18;21;4.89;
05-11-2025 07:20:00;0;0;19.87;1;0;;100;15.6;15.6;18;21;4.51;
05-11-2025 07:25:00;0;0;27.73;1.97;0;;100;15.7;15.7;18;21;4.69;
05-11-2025 07:30:00;0;0;34.77;2.97;0;;100;15.99;15.99;18;21;4.89;
05-11-2025 07:35:00;0;0;41.77;4.93;0;;100;16.19;16.19;18;21;5;
05-11-2025 07:40:00;0;0;49.73;5.97;0;;100;16.39;16.39;18;21;5.29;
05-11-2025 07:45:00;0;0;56.77;7.93;0;;92.85;16.59;16.59;18;21;5.4;
05-11-2025 07:50:00;0;0;64.73;9.93;0;;90.09;16.31;16.31;18;21;5.59;
05-11-2025 07:55:00;0;0;75.63;12.9;0;;87.1;16.11;16.11;18;21;5.89;
05-11-2025 08:00:00;0;0;87.6;15.9;0;;83.23;16.2;16.2;18;21;6.19;
05-11-2025 08:05:00;0;0;101.53;18.9;0;;78.17;16.39;16.39;18;21;6.39;
05-11-2025 08:10:00;0;0;115.53;21.9;0;;71.62;16.69;16.69;18;21;6.79;
05-11-2025 08:15:00;0;0;130.5;26.83;0;;63.18;16.99;16.99;18;21;7.09;
05-11-2025 08:20:00;0;0;146.47;30.87;0;;55.26;17.29;17.29;18;21;7;
05-11-2025 08:25:00;0;0;160.53;35.83;0;;51.91;17.59;17.59;18;21;7.68;
05-11-2025 08:30:00;0;0;177.43;41.8;0;;37.78;17.79;17.79;18;21;8.18;
05-11-2025 08:35:00;0;0;195.4;47.8;0;;1.25;18.19;18.19;18;21;8.68;
05-11-2025 08:40:00;0;0;212.43;54.77;0;;0;18.49;18.49;18;21;9.09;
05-11-2025 08:45:00;0;0;215.9;60.8;0;;0;18.69;18.69;18;21;9.58;
05-11-2025 08:50:00;0;0;235.33;67.77;0;;0;18.99;18.99;18;21;9.7;
05-11-2025 08:55:00;0;0;252.43;75.73;0;;0;19.48;19.48;18;21;9.31;
05-11-2025 09:00:00;0;0;270.4;84.7;0;;0;19.89;19.89;21.87;24.87;9.49;
05-11-2025 09:05:00;0;0.97;283.57;92.73;0;;0;20.29;20.29;22;25;9.5;
05-11-2025 09:10:00;0;1;283.03;101.7;0;;0;20.59;20.59;22;25;10.18;
05-11-2025 09:15:00;0;0.03;283.97;109.73;0;;0;20.89;20.89;22;25;9.91;
05-11-2025 09:20:00;0;0.97;298.5;119.67;0;;0;21.19;21.19;22;25;9.71;
05-11-2025 09:25:00;0;4.87;328.96;129.67;0;;86.99;21.49;21.49;22;25;10.67;
05-11-2025 09:30:00;0;5;354.16;140.63;0;;90;21.69;21.69;22;25;10.99;
05-11-2025 09:35:00;0;5;369.5;151.63;0;;90;21.99;21.99;22;25;11.48;
05-11-2025 09:40:00;0;5;374.83;163.6;0;;90;22.29;22.29;22;25;11.79;
05-11-2025 09:45:00;0;10.8;392.4;175.6;0;;90;22.59;22.59;22;25;11.61;
05-11-2025 09:50:00;0;11.97;407.5;187.6;0;;90;22.89;22.89;22;25;12.57;
05-11-2025 09:55:00;0;12;415.73;200.57;0;;90;22.8;22.8;22;25;12.31;
05-11-2025 10:00:00;0;9.1;423.73;213.57;0;;90;22.9;22.9;22;25;11.91;
05-11-2025 10:05:00;0;9.97;437.53;226.57;0;;90;23.19;23.19;22;25;12.87;
05-11-2025 10:10:00;0;10;446.7;240.53;0;;90;23.49;23.49;22;25;12.71;
05-11-2025 10:15:00;0;12.9;458.6;253.57;0;;90;23.79;23.79;22;25;13.76;
05-11-2025 10:20:00;0;16.87;472.53;268.5;0;;90;24.09;24.09;22;25;14.48;
05-11-2025 10:25:00;0;21.83;474.93;282.53;0;;90;24.49;24.49;22;25;15.08;
05-11-2025 10:30:00;0;26.83;490.47;297.5;0;;90;24.79;24.79;22;25;14.52;
05-11-2025 10:35:00;0;27;496.8;312.5;0;;90;25.09;25.09;22;25;13.53;
05-11-2025 10:40:00;0;30.87;506.67;328.47;0;;90;25.39;25.39;22;25;15.63;
05-11-2025 10:45:00;0;31;518.6;343.5;0;;90;25.69;25.69;22;25;14.73;
05-11-2025 10:50:00;0;35.83;529.63;359.47;0;;90;25.99;25.99;22;25;14.12;
05-11-2025 10:55:00;0;38.9;538.7;376.43;0;;90;26.1;26.1;22;25;15.65;
05-11-2025 11:00:00;0;39;546.73;392.47;0;;90;26.29;26.29;25.87;28.87;16.57;
05-11-2025 11:05:00;0;41.9;555.7;409.43;0;;90;26.4;26.4;26;29;16.02;
05-11-2025 11:10:00;0;42;561.8;426.43;0;;90;26.59;26.59;26;29;16.87;
05-11-2025 11:15:00;0;42;570.7;443.43;0;;90;26.7;26.7;26;29;18.06;
05-11-2025 11:20:00;0;42;571.96;460.32;0;;90;26.89;26.89;26;29;16.08;
05-11-2025 11:25:00;0;42;580.64;478.28;0;;90;27.09;27.09;26;29;17.73;
05-11-2025 11:30:00;0;44.88;584.84;496.28;0;;90;27.29;27.29;26;29;17.32;
05-11-2025 11:35:00;0;45;585;513.32;0;;90;27.59;27.59;26;29;16.53;
05-11-2025 11:40:00;0;45;586.92;531.28;0;;90;27.79;27.79;26;29;17.36;
05-11-2025 11:45:00;0;48.84;587;548.32;0;;90;27.9;27.9;26;29;16.92;
05-11-2025 11:50:00;0;49;554.36;565.32;0;;90;28;28;26;29;17.19;
05-11-2025 11:55:00;0;49;529;580.4;0;;90;27.9;27.9;26;29;17.1;
05-11-2025 12:00:00;0;45.16;567.36;597.32;0;;90;28;28;26;29;16.62;
05-11-2025 12:05:00;0;41.16;584.36;615.28;0;;90;28.19;28.19;26;29;16.79;
05-11-2025 12:10:00;0;41;590.76;633.28;0;;90;28.39;28.39;26;29;17.28;
05-11-2025 12:15:00;0;41;579.48;650.32;0;;45.08;28.5;28.5;26;29;17.97;
05-11-2025 12:20:00;0;38.12;584.76;668.28;0;;1.73;28.98;28.98;26;29;17.33;
05-11-2025 12:25:00;0;38;586.92;686.28;0;;0;29.29;29.29;26;29;17.88;
05-11-2025 12:30:00;0;38;591.8;703.32;0;;0;29.11;29.11;26;29;19.24;
05-11-2025 12:35:00;0;38;592;721.28;0;;0;28.91;28.91;26;29;18.53;
05-11-2025 12:40:00;0;38;586.24;739.28;0;;0;29;29;26;29;17.92;
05-11-2025 12:45:00;0;38;583.12;756.32;0;;0;29.19;29.19;26;29;17.71;
05-11-2025 12:50:00;0;35.12;578.2;773.32;0;;0;29.3;29.3;26;29;17.99;
05-11-2025 12:55:00;0;35;575.12;791.28;0;;0;29.49;29.49;26;29;18.38;
05-11-2025 13:00:00;0;35;575.96;808.32;0;;0;29.5;29.5;26;29;18.3;
05-11-2025 13:05:00;0;35;573.12;825.32;0;;0;29.69;29.69;26;29;18.4;
