Date&Time,inner_temp,inner_hum,outer_temp,radiation,radiation_sum,release_cooling,meas_lee_vent_contr,status_swi_cool,vent_temp,meas_curtain_2,set_heat_temp,set_vent_temp,heat_temp,outer_hum,wind_speed,wind_dir,rainfall,solar_rad,pressure,hour,day,month,dayofweek,hour_sin,hour_cos,month_sin,month_cos,day_sin,day_cos,season,is_weekend,inner_temp_lag_1,inner_temp_lag_3,inner_temp_lag_6,inner_hum_lag_1,inner_hum_lag_3,inner_hum_lag_6
2025-04-17 01:00:00,17.774166666666666,70.0,16.055,0.9116666666666666,2257.0,0.0,0.0,0.0,0.0,100.0,0.0,18.0,0.0,63.0,2.4,160.0,0.0,0.0,1009.2,1,17,4,3,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998,-0.2993631229733582,-0.9541392564000488,1,0,17.962500000000002,19.2375,20.409166666666668,70.0,70.0,70.0
2025-04-17 02:00:00,18.05666666666667,70.0,16.971666666666668,0.005,2257.0,0.0,0.0,0.0,0.0,100.0,0.0,18.0,0.0,66.0,2.7,140.0,0.0,0.0,1008.8,2,17,4,3,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,-0.2993631229733582,-0.9541392564000488,1,0,17.774166666666666,18.614166666666666,19.93,70.0,70.0,70.0
2025-04-17 03:00:00,17.9375,70.0,16.86,0.16166666666666665,2257.0,0.0,0.0,0.0,0.0,99.42666666666666,0.0,18.495,0.0,69.0,2.8,140.0,0.0,0.0,1007.9,3,17,4,3,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998,-0.2993631229733582,-0.9541392564000488,1,0,18.05666666666667,17.962500000000002,19.585,70.0,70.0,70.0
2025-04-17 04:00:00,17.469166666666666,70.0,16.636666666666667,0.08833333333333333,2257.0,0.0,0.0,0.0,0.0,98.0,0.0,19.0,0.0,69.0,3.3,140.0,0.0,0.0,1007.5,4,17,4,3,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,-0.2993631229733582,-0.9541392564000488,1,0,17.9375,17.774166666666666,19.2375,70.0,70.0,70.0
2025-04-17 05:00:00,17.225833333333334,70.0,16.3725,0.405,2257.0,0.25,0.0,0.0,0.0,98.0,0.0,19.0,0.0,71.0,2.4,160.0,0.0,0.0,1007.1,5,17,4,3,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998,-0.2993631229733582,-0.9541392564000488,1,0,17.469166666666666,18.05666666666667,18.614166666666666,70.0,70.0,70.0
2025-04-17 06:00:00,17.485833333333332,70.0,17.337500000000002,36.37166666666666,16.968333333333334,1.0,0.0,0.0,0.0,99.98916666666666,0.0,19.49416666666667,0.0,74.0,2.6,140.0,0.0,0.0,1007.0,6,17,4,3,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,-0.2993631229733582,-0.9541392564000488,1,0,17.225833333333334,17.9375,17.962500000000002,70.0,70.0,70.0
2025-04-17 07:00:00,19.6875,70.0,18.465833333333332,175.67166666666665,43.71666666666667,1.0,0.08333333333333333,0.0,0.0,25.555833333333336,0.0,20.0,0.0,72.0,1.9,140.0,0.0,0.16,1007.0,7,17,4,3,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,-0.2993631229733582,-0.9541392564000488,1,0,17.485833333333332,17.469166666666666,17.774166666666666,70.0,70.0,70.0
2025-04-17 08:00:00,21.844166666666666,70.0,19.965833333333332,368.7941666666666,147.41,1.0,7.616666666666667,0.0,0.0,0.0,0.0,20.0,0.0,67.0,2.9,160.0,0.0,0.7,1006.9,8,17,4,3,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,-0.2993631229733582,-0.9541392564000488,1,0,19.6875,17.225833333333334,18.05666666666667,70.0,70.0,70.0
2025-04-17 09:00:00,24.151666666666667,70.0,21.211666666666666,542.6508333333334,316.4825,1.0,60.29416666666666,0.0,0.0,0.0,0.0,21.989166666666666,0.0,61.0,3.5,160.0,0.0,1.41,1007.0,9,17,4,3,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,-0.2993631229733582,-0.9541392564000488,1,0,21.844166666666666,17.485833333333332,17.9375,70.0,70.0,70.0
2025-04-17 10:00:00,26.31833333333333,70.0,22.53916666666667,691.7199999999999,545.7366666666667,1.0,69.5575,0.0,0.0,0.0,0.0,22.0,0.0,56.0,3.3,160.0,0.0,1.97,1006.8,10,17,4,3,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,-0.2993631229733582,-0.9541392564000488,1,0,24.151666666666667,19.6875,17.469166666666666,70.0,70.0,70.0
2025-04-17 11:00:00,27.870833333333334,70.0,24.001666666666665,768.1075,811.3016666666666,1.0,74.21416666666667,0.0,0.0,0.0,0.0,22.0,0.0,54.0,3.4,160.0,0.0,2.47,1006.6,11,17,4,3,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,-0.2993631229733582,-0.9541392564000488,1,0,26.31833333333333,21.844166666666666,17.225833333333334,70.0,70.0,70.0
2025-04-17 12:00:00,28.0725,70.0,25.145,785.4399999999999,1087.4483333333333,1.0,63.9375,0.0,0.0,22.316666666666666,0.0,22.0,0.0,48.0,3.2,160.0,0.0,2.8,1006.2,12,17,4,3,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.2993631229733582,-0.9541392564000488,1,0,27.870833333333334,24.151666666666667,17.485833333333332,70.0,70.0,70.0
